Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,Old City Hall,12425 W. Bell Road,,Surprise,AZ,85374,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.638584,-112.355463,2015-01-30,52719,2015-01-30 08:09:43 UTC,,,,,,,,,J1772
ELEC,BIOMARIN,300 Bel Marin Keys Blvd,,Novato,CA,94949,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.0720766,-122.5357684,2015-01-30,64376,2015-01-30 09:16:49 UTC,,,,,,,,,J1772
ELEC,OAKLAND VW,2710 Broadway,,Oakland,CA,94612,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.8157755,-122.2635287,2015-01-30,65063,2015-01-30 09:16:26 UTC,,,,,,,,,J1772
ELEC,City of Columbia Municipal Parking Garage,1812 Lincoln St,,Columbia,SC,29201,,843-743-6736,E,,Public,24 hours daily,,,,,,2,,,,,200-8,34.008185,-81.041594,2015-01-06,38300,2015-01-06 17:49:49 UTC,LG,,,2011-03-15,,,,,J1772
ELEC,Maguire's Nissan - Lebanon,2001 Cumberland St,,Lebanon,PA,17042,,717-272-7671,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,40.339576,-76.447995,2015-01-06,47771,2015-01-06 17:45:11 UTC,P,,,2012-01-31,,,,,J1772
ELEC,EV CHARGER,219 N Center St,,Reno,NV,89501,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,39.5276288,-119.8124719,2015-01-30,52011,2015-01-30 09:08:01 UTC,,,,,,,,,J1772
ELEC,WEST PALM BEACH,500 Clematis St,,West Palm Beach,FL,33401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,26.713123,-80.055583,2015-01-30,38734,2015-01-30 08:55:46 UTC,,,,,,,,,J1772
ELEC,ADELPHI UNIV123,1 South Ave,,Garden City,NY,11530,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-9,40.7187729,-73.6518032,2015-01-30,60739,2015-01-30 09:09:49 UTC,,,,,,,,,J1772
ELEC,UNDER ARMOUR,1040 Hull St,,Baltimore,MD,21230,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.2756538,-76.5919113,2015-01-30,48664,2015-01-30 09:04:08 UTC,,,,,,,,,J1772 NEMA520
ELEC,OUC,900 E Princeton St,,Orlando,FL,32803,,888-758-4389,E,,Public,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,28.570472,-81.367605,2015-01-30,43126,2015-01-30 08:49:11 UTC,,,,,,,,,NEMA520 J1772
ELEC,Pasadena Hilton - Valet,150 S Los Robles,,Pasadena,CA,91101,,626-577-1000,E,,Public,24 hours daily; pay lot,,,,,,2,,,,,200-8,34.143124,-118.140308,2015-01-06,6508,2015-01-06 17:47:26 UTC,P,,,1997-08-31,,,,,J1772
ELEC,Wenatchee Convention Center,200 N Columbia St,US 2. West Coast Electric Highway EV Charging Network station.,Wenatchee,WA,98801,,888-833-2148,E,,Public - Card key at all times,24 hours daily; network key fob required or call 888-833-2148,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-8,47.4275774,-120.3123076,2015-01-06,46986,2015-01-06 17:48:39 UTC,SG,,,2012-06-30,,,,,J1772 CHADEMO
ELEC,MIDDLEBURY,12 Mill St,,Middlebury,VT,05753,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,44.0126508,-73.1713984,2015-01-30,62579,2015-01-30 09:13:09 UTC,,,,,,,,,J1772
ELEC,CIVIC CENTER,1416 Oak St,,Alameda,CA,94501,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-9,37.765112,-122.2435084,2015-01-30,41784,2015-01-30 08:59:21 UTC,,,,,,,,,J1772 NEMA520
ELEC,"Blood Assurance, Inc.",705 E. 4th St,,Chattanooga,TN,37403,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,35.051272,-85.301082,2015-01-30,48309,2015-01-30 08:11:30 UTC,,,,,,,,,J1772
ELEC,FRED MEYER - #663 Sandy,16625 SE 362nd Ave,,Sandy,OR,97055,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,2,,Blink Network,http://www.blinknetwork.com/,GPS,45.403138,-122.292339,2015-01-30,47732,2015-01-30 08:11:47 UTC,,,,,,,,,J1772 CHADEMO
ELEC,CARL'S JR.,6601 Lankershim Blvd,,Los Angeles,CA,91606,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,34.1906008,-118.3880926,2015-01-30,61636,2015-01-30 09:17:56 UTC,,,,,,,,,J1772
ELEC,Bellevue College,3000 Landerholm Circle SE,,Bellevue,WA,98007,,888-998-2546,E,,Public,MON: 12:00am-11:58pm | TUE: 12:00am-11:58pm | WED: 12:00am-11:58pm | THU: 12:00am-11:58pm | FRI: 12:00am-11:58pm | SAT: 12:00am-11:58pm | SUN: 12:00am-11:58pm,,,,,,,2,,Blink Network,http://www.blinknetwork.com/,GPS,47.584996,-122.150454,2015-01-30,47871,2015-01-30 08:12:50 UTC,,,,,,,,,CHADEMO
ELEC,NATIONAL GRID,3375 E Main St,,Dunkirk,NY,14048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.4642111,-79.2801283,2015-01-30,53437,2015-01-30 09:10:45 UTC,,,,,,,,,J1772
ELEC,Pokegama Dam Campground,34385 US Highway 2,,Grand Rapids,MN,55744,,218-326-6128,E,,Public - Call ahead,24 hours daily,,,,,1,,,,,,200-8,47.2502237,-93.5830093,2015-01-06,60294,2015-01-06 17:44:14 UTC,P,,,2014-01-01,,,,,NEMA1450
ELEC,CHARGINGSTATION,100-198 N Vine St,,West Union,IA,52175,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.9624816,-91.8080589,2015-01-30,62274,2015-01-30 09:14:48 UTC,,,,,,,,,J1772
ELEC,Town of Westport - Westport Metro North,1 Railroad Pl,Eastbound Westport Saugatuck Train Station,Westport,CT,06880,,203-341-1000,E,,Public,24 hours daily; pay lot,,,,,4,1,,,,,200-8,41.1193777,-73.3693207,2015-01-06,36931,2015-01-06 17:46:18 UTC,LG,,,2012-09-01,,,,,NEMA520 J1772
ELEC,Kona Nissan,76-6353 Kuakini Hwy,,Kailua Kona,HI,96740,,808-329-4408,E,,Public - Call ahead,Dealership business hours,,,,,,,1,,,,GPS,19.60915,-155.96443,2015-01-06,63411,2015-01-06 17:44:05 UTC,P,,,2014-04-03,,,,,CHADEMO
ELEC,Habitat For Humanity of Greater Chattanooga,1201 East Main Street,,Chattanooga,TN,37408,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,35.029661,-85.289713,2015-01-30,51844,2015-01-30 08:14:17 UTC,,,,,,,,,J1772
ELEC,Mankato Nissan,1815 E Madison Ave,,Mankato,MN,56001,,507-625-5641,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,44.1667728,-93.9545055,2015-01-06,49856,2015-01-06 17:45:02 UTC,P,,,2012-10-25,,,,,J1772
ELEC,LANTANA,3301 Exposition Blvd,,Santa Monica,CA,90404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.0300543,-118.4582761,2015-01-30,51958,2015-01-30 08:45:39 UTC,,,,,,,,,J1772
ELEC,SHIRLEN BDG,2108 Emmorton Rd,,Bel Air,MD,21015,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.498499,-76.32644,2015-01-30,51667,2015-01-30 09:07:22 UTC,,,,,,,,,J1772
ELEC,Rick Hill Nissan,2700 Parr Ave,,Dyersburg,TN,38024,,731-285-6294,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,36.0633399,-89.3793589,2015-01-06,39807,2015-01-06 17:46:09 UTC,P,,,2011-03-15,,,,,J1772
ELEC,King County Housing Authority,700 Andover Park W,,Tukwila,WA,98188,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,47.44897,-122.25331,2015-01-30,52146,2015-01-30 08:11:29 UTC,,,,,,,,,J1772
ELEC,Elhart Nissan,870 Chicago Dr,,Holland,MI,49423,,616-396-0441,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,42.7983199,-86.070752,2015-01-06,49855,2015-01-06 17:46:18 UTC,P,,,2012-10-25,,,,,J1772
ELEC,Cal State Northridge - Surface Lot B3,18111 Nordhoff St,"Off Etiwanda, South of Prairie",Northridge,CA,91330,,818-677-1200,E,,Public,24 hours daily; parking permit required,,,,,,2,,,,,GPS,34.24601,-118.524,2015-01-06,21397,2015-01-06 17:49:45 UTC,P,,,2002-01-15,,,,,J1772
ELEC,McDonald's - Hillsboro OR,6393 NW Cornelius Pass Rd,,Hillsboro,OR,97124,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,45.56559,-122.894732,2015-01-30,60779,2015-01-30 08:14:31 UTC,,,,,,,,,J1772
ELEC,JBG-Fishers Lane - Rockville MD,5635 Fishers Lane,,Rockville,MD,20852,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,39.062824,-77.113928,2015-01-30,54534,2015-01-30 08:11:12 UTC,,,,,,,,,J1772
ELEC,Salem - Liberty Parkade,199 Liberty St. SE,,Salem,OR,97301,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,44.939001,-123.039338,2015-01-30,49694,2015-01-30 08:11:24 UTC,,,,,,,,,J1772
ELEC,Team Nissan,70 Keller St,,Manchester,NH,03103,,603-644-8326,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,42.95369,-71.441581,2015-01-06,44356,2015-01-06 17:45:08 UTC,P,,,2011-11-30,,,,,J1772
ELEC,KALAMAZOO CITY,108 E Water Street,,Kalamazoo,MI,49007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.292511,-85.5814362,2015-01-30,43447,2015-01-30 09:02:23 UTC,,,,,,,,,J1772
ELEC,Country Chevrolet,840 E Elm St,www.countrychev.com. At Highway 55.,Annandale,MN,55302,,320-274-3064,E,,Public,24 hours daily,,,,,,1,,,,,200-8,45.25654,-94.1088,2015-01-06,41446,2015-01-06 17:43:47 UTC,P,,,2011-10-21,,,,,J1772
ELEC,Whole Foods #13 - University Ave - San Diego CA,711 University Ave,,San Diego,CA,92103,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,32.747959,-117.158052,2015-01-30,46472,2015-01-30 08:09:29 UTC,,,,,,,,,J1772
ELEC,Adam Solar,1912 Mayview Rd,,Bridgeville,PA,15017,,412-220-1900,E,,Public,24 hours daily,,,,,,1,,,,,200-8,40.3166597,-80.1220532,2015-01-06,64337,2015-01-06 17:48:41 UTC,P,,,2013-03-01,,,,,J1772
ELEC,General Electric Capital,901 Main Ave,,Norwalk,CT,06851,,855-443-3873,E,,Public,24 hours daily,,,,,,2,,,,,GPS,41.144988,-73.428669,2015-01-06,46552,2015-01-06 17:44:40 UTC,P,,,2012-02-15,,,,,J1772
ELEC,Grenada Nissan,2105 Sunset Dr,,Grenada,MS,38901,,662-226-2116,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,33.7866467,-89.8528416,2015-01-06,45832,2015-01-06 17:43:48 UTC,P,,,2012-01-31,,,,,J1772
ELEC,Washington County - PSB Bldg,"169 N. First Avenue, MS 42",,Hillsboro,OR,97124,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,45.523736,-122.990846,2015-01-30,48295,2015-01-30 08:11:38 UTC,,,,,,,,,J1772
ELEC,Emagine Entertainment,200 N Main St,North of Eleven Mile; corner of Main,Royal Oak,MI,48067,,248-414-1000,E,,Public,24 hours daily,,,,,,4,,,,,GPS,42.455,-83.131111,2015-01-06,40704,2015-01-06 17:47:08 UTC,P,,,2011-08-01,,,,,J1772
ELEC,Stone Brewing World Bistro & Gardens,1999 Citracado Pkwy,,Escondido,CA,92029,,760-471-4999,E,,Public,24 hours daily,,,,,,2,,,,,GPS,33.11606,-117.119,2015-01-06,46723,2015-01-06 17:47:28 UTC,P,,,2012-02-07,,,,,J1772
ELEC,Mount Abram Ski Area,308 Howe Hill Rd,,Greenwood,ME,04255,,207-875-5000,E,,Public,8am-8pm Th-Sun; Dec-Mar; reservations available online,,,,,,2,,,,,200-8,44.39822,-70.7015,2015-01-06,50834,2015-01-29 19:42:22 UTC,P,,,2012-12-25,,,,,J1772
ELEC,Scottsdale Financial Center III,"16220 N. Scottsdale Road, Ste. 260",,Scottsdale,AZ,85254,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,5,,,Blink Network,http://www.blinknetwork.com/,GPS,33.633744,-111.925776,2015-01-30,50986,2015-01-30 08:12:56 UTC,,,,,,,,,J1772
ELEC,SACRAMENTO,200 I St,,Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,38.5842422,-121.503626,2015-01-30,50432,2015-01-30 09:03:20 UTC,,,,,,,,,J1772
ELEC,SPINX,426 N Hwy 52,,Moncks Corner,SC,29461,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.2043266,-79.9867249,2015-01-30,37057,2015-01-30 08:54:38 UTC,,,,,,,,,NEMA520 J1772
ELEC,BMW SHREWSBURY,770 Boston Worcester Turnpike,,Shrewsbury,MA,01545,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.2772604,-71.6934003,2015-01-30,63776,2015-01-30 09:12:37 UTC,,,,,,,,,J1772
ELEC,NRG eVgo - 7-Eleven,4080 Convoy St,,San Diego,CA,92111,,877-455-3833,E,,Public - Card key at all times,24 hours daily; eVgo network subscription and key fob required,,,,,,,1,,eVgo Network,https://www.evgonetwork.com/,GPS,32.816588,-117.155235,2015-01-06,64673,2015-01-06 17:49:11 UTC,P,,,2014-10-20,,,,,CHADEMO
ELEC,NAVFAC,Tow Ln,,Milton,FL,32570,,888-758-4389,E,,Public,24 hours daily,,,,,5,5,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,30.7162158,-87.0207181,2015-01-30,62087,2015-01-30 09:12:43 UTC,,,,,,,,,NEMA520 J1772
ELEC,JNS,701 W Maxwell St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,41.8647832,-87.6454375,2015-01-30,42706,2015-01-30 08:40:28 UTC,,,,,,,,,J1772
ELEC,Olathe Mitsubishi,401 S Fir,,Olathe,KS,66061,,888-604-9317,E,,Public,Dealership business hours,,,,,,2,,,,,200-8,38.8770815,-94.7940578,2015-01-06,46848,2015-01-06 17:47:44 UTC,P,,,2012-04-15,,,,,J1772
ELEC,OUC,1300 9th St,,St Cloud,FL,34769,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,28.2499523,-81.2829437,2015-01-30,43420,2015-01-30 08:49:30 UTC,,,,,,,,,J1772 NEMA520
ELEC,"Russell Creek Park-- Field ""I"" Parking Lot",3500 McDermott,,Plano,TX,75025,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,33.096948,-96.760561,2015-01-30,53587,2015-01-30 08:09:34 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,300 Connecticut St,,Hollywood,FL,33019,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,26.0222187,-80.1159973,2015-01-30,49573,2015-01-30 08:39:31 UTC,,,,,,,,,J1772
ELEC,Nissan of Garden City,316 N Franklin St,,Hempstead,NY,11550,,516-483-4400,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,40.7170234,-73.6307003,2015-01-06,44346,2015-01-06 17:45:03 UTC,P,,,2011-11-30,,,,,J1772
ELEC,Knoxville City County Building,400 Main St,,Knoxville,TN,37902,,888-998-2546,E,,Public - Card key at all times,24 hours daily; network card required,,,,,,2,,,,,GPS,35.961414,-83.91728,2015-01-06,48312,2015-01-06 17:46:56 UTC,P,,,2012-06-07,,,,,J1772
ELEC,Solano County Public Health,1119 E Monte Vista,,Vacaville,CA,95688,,707-469-4670,E,,Public,24 hours daily,,,,,,2,,,,,200-8,38.360856,-121.976359,2015-01-06,53927,2015-01-06 17:49:16 UTC,LG,,,2013-08-30,,,,,J1772
ELEC,CELEBRATION,200 E Edgewood Blvd,,Lansing,MI,48911,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,42.6598774,-84.5504599,2015-01-30,42730,2015-01-30 09:00:12 UTC,,,,,,,,,J1772 NEMA520
ELEC,HY-VEE,52nd St,,Kearney,NE,68845,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.7253925,-99.0848997,2015-01-30,61618,2015-01-30 09:13:41 UTC,,,,,,,,,J1772
ELEC,KAUFMAN FIN GRP,30833 Northwestern Hwy,,Farmington Hills,MI,48334,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,42.5127453,-83.3312966,2015-01-30,51994,2015-01-30 08:46:28 UTC,,,,,,,,,J1772
ELEC,FRANKFORT,5 South Oak Street,,Frankfort,IL,60423,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.4987984,-87.8509521,2015-01-30,47254,2015-01-30 09:05:19 UTC,,,,,,,,,J1772
ELEC,Boardman Nissan,7809 Market St,,Boardman,OH,44512,,330-726-5555,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,41.010979,-80.661812,2015-01-06,45714,2015-01-06 17:45:13 UTC,P,,,2012-01-31,,,,,J1772
ELEC,GEORGIA BUILD,216 Capitol Avenue SW,,Atlanta,GA,30334,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.7476648,-84.3872416,2015-01-30,53084,2015-01-30 08:45:26 UTC,,,,,,,,,J1772
ELEC,City of Chula Vista - Civic Center North,276 Fourth Avenue,,Chula Vista,CA,91910,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,7,,,Blink Network,http://www.blinknetwork.com/,GPS,32.641382,-117.085455,2015-01-30,51772,2015-01-30 08:09:52 UTC,,,,,,,,,J1772
ELEC,Wendy's - Tesla,1030 N Center Ave,I-76 Exit 110,Somerset,PA,15501,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.017411,-79.077388,2015-01-06,60109,2015-01-21 00:17:33 UTC,P,,,2014-01-01,,,,,TESLA
ELEC,401 PARK DR,401 Park Dr,,Boston,MA,02215,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,42.3441485,-71.1023674,2015-01-30,51663,2015-01-30 09:04:37 UTC,,,,,,,,,J1772
ELEC,Port Saint Lucie - Tesla,1773 NW St Lucie W Blvd,I-95 Exit 121,Port Saint Lucie,FL,34986,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,27.311645,-80.4050407,2015-01-06,52654,2015-01-21 00:17:30 UTC,P,,,2013-06-01,,,,,TESLA
ELEC,HOLTSVILLE,12-40 Corporate Dr,,Holtsville,NY,11742,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,40.8046691,-73.0388797,2015-01-30,63235,2015-01-30 09:09:53 UTC,,,,,,,,,J1772
ELEC,Steam Plant Grill,159 S Lincoln St,,Spokane,WA,99201,,509-777-3900,E,,Public,Restaurant business hours; employee and guest use only,,,,,4,,,,Shorepower,http://www.shorepower.com/,200-8,47.655047,-117.424552,2015-01-06,35621,2015-01-06 17:44:05 UTC,P,,,2010-04-15,,,,,NEMA520
ELEC,Wilson Nissan,328 N Main St,,Logan,UT,84321,,435-752-7335,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,41.737796,-111.83401,2015-01-06,49742,2015-01-06 17:43:50 UTC,P,,,2012-10-25,,,,,J1772
ELEC,Faulkner Nissan,3925 Paxton St,,Harrisburg,PA,17111,,717-558-8220,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,40.2515494,-76.8139413,2015-01-06,47763,2015-01-06 17:45:08 UTC,P,,,2012-01-31,,,,,J1772
ELEC,Phipps Conservatory and Botanical Gardens,1 Schenely Dr,,Pittsburgh,PA,15213,,412-622-6915,E,,Public,24 hours daily,,,,,,2,,,,,200-8,40.4390926,-79.94748729999999,2015-01-06,64336,2015-01-06 17:49:06 UTC,P,,,2014-04-12,,,,,J1772
ELEC,Smith Family Nissan,114 Access Rd,,Elk City,OK,73644,,580-225-3344,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,35.4215481,-99.3960551,2015-01-06,61265,2015-01-06 17:45:18 UTC,P,,,2014-02-01,,,,,J1772
ELEC,AVALON CHARGE,Westside Pkwy,,Alpharetta,GA,30009,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.0715363,-84.2747979,2015-01-30,64042,2015-01-30 08:38:23 UTC,,,,,,,,,J1772
ELEC,Applebee's,2901 66th St N,,St. Petersburg,FL,33710,,727-343-1070,E,,Public,24 hours daily,,,,,,1,,,,,GPS,27.798069,-82.728443,2015-01-06,49949,2015-01-06 17:49:45 UTC,T,,,2012-08-19,,,,,J1772
ELEC,"Walgreens - Provo, UT #11734",1315 N State St,,Provo,UT,84604,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.251619,-111.668754,2015-01-30,43386,2015-01-30 08:34:41 UTC,,,,,,,,,J1772
ELEC,OUC,1718 E Michigan St,,Orlando,FL,32806,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,28.5128765,-81.3586884,2015-01-30,42131,2015-01-30 08:49:22 UTC,,,,,,,,,NEMA520 J1772
ELEC,HUNTINGTONBEACH,2000 Main St,,Huntington Beach,CA,92648,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.6780967,-118.0007823,2015-01-30,51215,2015-01-30 08:43:39 UTC,,,,,,,,,J1772
ELEC,TOM BUSH BMW,9876 Atlantic Blvd,,Jacksonville,FL,32225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,30.3219435,-81.5426986,2015-01-30,63236,2015-01-30 09:11:37 UTC,,,,,,,,,J1772
ELEC,Weseloh Nissan,33633 Camino Capistrano,,San Juan Capistrano,CA,92675,,949-234-4900,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,33.4747119,-117.676201,2015-01-06,39936,2015-01-06 17:44:19 UTC,P,,,2011-03-15,,,,,J1772
ELEC,CITYOFRIVERSIDE,6951 Flight Rd,,Riverside,CA,92504,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.9505615,-117.4457169,2015-01-30,45266,2015-01-30 08:48:51 UTC,,,,,,,,,NEMA520 J1772
ELEC,CBRE - Scottsdale Forum,"6263 North Scottsdale Road, Suite 167",,Scottsdale,AZ,85250,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,33.529218,-111.92523,2015-01-30,50139,2015-01-30 08:10:52 UTC,,,,,,,,,J1772
ELEC,Hotel DeFuniak - Tesla,Baldwin Ave & 10th St,,DeFuniak Springs,FL,32435,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,5,,Tesla,http://www.teslamotors.com/supercharger,GPS,30.720702,-86.116677,,65088,2015-01-21 00:17:50 UTC,P,,,2015-01-01,,,,,TESLA
ELEC,HHC,6080 Center Dr,,Los Angeles,CA,90045,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,33.9767682,-118.3917296,2015-01-30,63149,2015-01-30 08:40:35 UTC,,,,,,,,,J1772
